id	name	int_name	alternative_names	latitude	longitude	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	country	date
6692429	Snovik	Snovik		46.2343	14.71069	P	PPL	SI		H6				53		503	Europe/Ljubljana	2014-04-27
6692430	Mariborsko Pohorje	Mariborsko Pohorje		46.59568	15.60814	A	ADMD	SI						0		479	Europe/Ljubljana	2014-08-26
6692431	Sloveense Binnenland	Sloveense Binnenland		46.43786	15.51682	A	ADMD	SI						0		800	Europe/Ljubljana	2008-05-20
6695592	Laze pri Dramljah	Laze pri Dramljah		46.26926	15.38704	P	PPL	SI		L7				169	307	308	Europe/Ljubljana	2014-04-27
6695593	Sv. Uršula	Sv. Ursula		46.28078	15.41463	T	PK	SI		L7				0	461	448	Europe/Ljubljana	2014-04-22
6698745	Idrija	Idrija		46.09556	13.63361	P	PPL	SI		44				0		204	Europe/Ljubljana	2009-01-03
6931135	Tosc	Tosc		46.35685	13.86838	T	PK	SI		04				0	2275	2245	Europe/Ljubljana	2014-04-22
6931136	Zabiški Kuk	Zabiski Kuk		46.22896	13.80404	T	PK	SI		D2				0	1844	1775	Europe/Ljubljana	2014-04-22
6931137	Podrta gora	Podrta gora		46.26103	13.7695	T	PK	SI		04				0	2061	2021	Europe/Ljubljana	2014-04-22
6931138	Vrh nad Škrbino	Vrh nad Skrbino		46.25462	13.78003	T	PK	SI		04				0	2054	1964	Europe/Ljubljana	2014-04-22
6931139	Zeleni vrh	Zeleni vrh		46.26073	13.76313	T	PK	SI		04				0	2052	1972	Europe/Ljubljana	2014-04-22
6931140	Krnčica	Krncica		46.28184	13.65067	T	PK	SI		46				0	2142	2103	Europe/Ljubljana	2014-04-22
6931141	Vrh Zelenic	Vrh Zelenic		46.37796	13.8223	T	PK	SI		06				0	2468	2442	Europe/Ljubljana	2014-04-22
6931142	Mišeljski konec	Miseljski konec		46.35488	13.81807	T	PK	SI		04				0	2464	2317	Europe/Ljubljana	2014-04-22
6931153	M. Spicje	M. Spicje		46.35214	13.78258	T	PK	SI		06				0	2112	2159	Europe/Ljubljana	2014-04-22
6931154	V. Spicje	V. Spicje		46.34404	13.76672	T	MT	SI		06				0	2389	2331	Europe/Ljubljana	2014-04-22
6931163	Visoki Rokav	Visoki Rokav		46.43545	13.82838	T	PK	SI		53				0	2646	2552	Europe/Ljubljana	2014-04-22
6931164	R.	R.		46.38214	13.85894	T	PK	SI		O2				0	2538	2438	Europe/Ljubljana	2014-04-22
6931166	V. Draški vrh.	V. Draski vrh.		46.36015	13.8759	T	PK	SI		04				0	2243	2201	Europe/Ljubljana	2014-04-22
6931168	Šija	Sija		46.23853	13.83446	T	PK	SI		04				0	1880	1834	Europe/Ljubljana	2014-04-22
6931177	Vratca	Vratca		46.23869	13.82759	T	PK	SI		04				0	1725	1720	Europe/Ljubljana	2014-04-22
6931178	Cez Suho	Cez Suho		46.23356	13.8478	T	PK	SI		04				0	1773	1768	Europe/Ljubljana	2014-04-22
6931743	Karlhöhe	Karlhoehe		46.0025	13.56944	T	PK	SI		07				0	221	172	Europe/Ljubljana	2018-04-16
6932609	Crni Vrh (2)	Crni Vrh (2)		46.195	14.97028	T	PK	SI		M5				0	1204	1171	Europe/Ljubljana	2014-04-22
6934294	Jerebikovec	Jerebikovec		46.44306	13.95639	T	PK	SI		53				0	1593	1569	Europe/Ljubljana	2014-04-22
6934349	Govca	Govca		46.45	14.6875	T	PK	SI		16				0	1929	1817	Europe/Ljubljana	2014-04-22
6934845	Techantinger Mit­tagskogel			46.51528	13.86028	T	PK	SI						0	1931	1893	Europe/Ljubljana	2009-03-18
6934867	Steinberg = Kamnik	Steinberg = Kamnik		46.5175	13.77639	T	PK	SI		53				0	1655	1649	Europe/Ljubljana	2014-04-22
6935958	Klementkogel	Klementkogel		46.64139	15.24361	T	PK	SI		A2				0	1052	1044	Europe/Ljubljana	2014-04-22
6940956	Mali Draski Vrh	Mali Draski Vrh		46.36295	13.8917	T	PK	SI		04				0	2132	2034	Europe/Ljubljana	2014-04-22
6940961	Koča na Stolu	Koca na Stolu		46.27832	13.45409	S	HUT	SI		06				0	1670	1650	Europe/Ljubljana	2014-04-22
6941150	Ljubljana Railway Station	Ljubljana Railway Station	LJR,Ljubljana Railway Station,Zelezniska postaja Ljubljana,Železniška postaja Ljubljana	46.05883	14.51305	S	RSTN	SI		61				0		297	Europe/Ljubljana	2016-06-19
6941151	Ljubljana Tivoli	Ljubljana Tivoli		46.05021	14.49397	S	RSTP	SI		61				0		300	Europe/Ljubljana	2014-04-22
6941152	Brezovica	Brezovica		46.02141	14.42654	S	RSTN	SI		09				0		297	Europe/Ljubljana	2014-04-22
6941153	Notranje Gorice	Notranje Gorice		45.98763	14.40243	S	RSTN	SI		09				0		292	Europe/Ljubljana	2014-04-22
6941154	Borovnica	Borovnica		45.92133	14.36789	S	RSTN	SI		05				0		298	Europe/Ljubljana	2014-04-22
6941155	Rakek	Rakek		45.81524	14.31285	S	RSTN	SI		13				0		554	Europe/Ljubljana	2014-04-22
6941156	Prestranek	Prestranek		45.72846	14.18541	S	RSTN	SI		94				0		539	Europe/Ljubljana	2014-04-22
6941157	Pivka	Pivka		45.6752	14.19127	S	RSTN	SI		91				0		585	Europe/Ljubljana	2014-04-22
6941158	Divača	Divaca		45.68164	13.96547	S	RSTN	SI		19				0		434	Europe/Ljubljana	2014-04-22
6941159	Litostroj	Litostroj		46.07723	14.48985	S	RSTP	SI		61				0		306	Europe/Ljubljana	2014-04-22
6941160	Ljubljana Stegne	Ljubljana Stegne		46.08657	14.48037	S	RSTP	SI		61				0		311	Europe/Ljubljana	2014-04-22
6941161	Medno	Medno		46.12218	14.43908	S	RSTN	SI		61				0		313	Europe/Ljubljana	2014-04-22
6941162	Medvode	Medvode		46.13804	14.41239	S	RSTN	SI		71				0		315	Europe/Ljubljana	2014-04-22
6941163	Reteče	Retece		46.15654	14.37125	S	RSTN	SI		B9				0		350	Europe/Ljubljana	2014-04-22
6941164	Škofja Loka	Skofja Loka		46.17421	14.33563	S	RSTN	SI		B9				0		359	Europe/Ljubljana	2014-04-22
6941165	Kranj	Kranj		46.2389	14.3484	S	RSTN	SI		52				0		359	Europe/Ljubljana	2014-04-22
6941166	Naklo	Naklo		46.27	14.31338	S	RSTN	SI		82				0		404	Europe/Ljubljana	2014-04-22
6941167	Podnart	Podnart		46.29462	14.25764	S	RSTN	SI		A3				0		380	Europe/Ljubljana	2014-04-22
6941168	Globoko	Globoko		46.32325	14.20841	S	RSTN	SI		A3				0		412	Europe/Ljubljana	2014-04-22
6941169	Radovljica	Radovljica		46.34053	14.17369	S	RSTN	SI		A3				0		475	Europe/Ljubljana	2014-04-22
6941170	Jesenice	Jesenice		46.43636	14.05471	S	RSTN	SI		H4				0		578	Europe/Ljubljana	2014-04-22
6941171	Karavanke	Karavanke		46.44931	14.01554	R	TNLRR	SI						0		625	Europe/Ljubljana	2009-05-11
6941172	Vintgar	Vintgar		46.41023	14.09859	S	RSTN	SI		H4				0		578	Europe/Ljubljana	2014-04-22
6941173	Žirovnica	Zirovnica		46.40185	14.13533	S	RSTN	SI		N7				0		552	Europe/Ljubljana	2014-04-22
6941174	Podhom	Podhom		46.38748	14.09415	S	RSTN	SI		O2				0		554	Europe/Ljubljana	2014-04-22
6941175	Bohinjska Bela	Bohinjska Bela		46.33848	14.06027	S	RSTN	SI		03				0		487	Europe/Ljubljana	2014-04-22
6941176	Nomenj	Nomenj		46.28925	14.00263	S	RSTN	SI		04				0		493	Europe/Ljubljana	2014-04-22
6941177	Bohinjska Bistrica	Bohinjska Bistrica		46.27421	13.95916	S	RSTN	SI		04				0		521	Europe/Ljubljana	2013-06-29
6941178	Podbrdo	Podbrdo		46.2117	13.96912	R	TNLRR	SI						0		511	Europe/Ljubljana	2009-05-11
6941179	Podbrdo	Podbrdo		46.20901	13.96673	S	RSTN	SI		D2				0		506	Europe/Ljubljana	2014-04-22
6941180	Bohinjska Bistrica	Bohinjska Bistrica		46.26836	13.95883	R	TNLRR	SI						0		539	Europe/Ljubljana	2009-05-11
6941181	Kanal	Kanal		46.08369	13.63189	S	RSTN	SI		44				0		115	Europe/Ljubljana	2014-04-22
6941182	Anhovo	Anhovo		46.05812	13.617	S	RSTN	SI		44				0		103	Europe/Ljubljana	2014-04-22
6941183	Solkan	Solkan		45.9726	13.64618	S	RSTN	SI		84				0		88	Europe/Ljubljana	2014-04-22
6941184	Nova Gorica	Nova Gorica		45.95503	13.63536	S	RSTN	SI		84				0		91	Europe/Ljubljana	2014-04-22
6941185	Šempeter pri Gorici	Sempeter pri Gorici		45.92821	13.64686	S	RSTN	SI		L6				0		81	Europe/Ljubljana	2014-04-22
6941186	Volčja Draga	Volcja Draga		45.90585	13.67579	S	RSTN	SI		P1				0		57	Europe/Ljubljana	2014-04-22
6941187	Okroglica	Okroglica		45.89915	13.69027	S	RSTN	SI		P1				0		50	Europe/Ljubljana	2014-04-22
6941188	Prvačina	Prvacina		45.88763	13.72276	S	RSTN	SI		84				0		56	Europe/Ljubljana	2014-04-22
6941189	Dornberk vas	Dornberk vas		45.88955	13.73594	S	RSTN	SI		84				0		60	Europe/Ljubljana	2014-04-22
6941190	Štanjel	Stanjel		45.81785	13.84805	S	RSTN	SI		49				0		276	Europe/Ljubljana	2014-04-22
6941191	Dutovlje	Dutovlje		45.76478	13.82634	S	RSTN	SI		B7				0		277	Europe/Ljubljana	2014-04-22
6941192	Kreplje	Kreplje		45.74209	13.82747	S	RSTN	SI		B7				0		275	Europe/Ljubljana	2014-04-22
6941193	Repentabor	Repentabor		45.72569	13.81473	S	RSTN	SI		B7				0		316	Europe/Ljubljana	2009-05-11
6941194	Sežana	Sezana		45.70413	13.86359	S	RSTN	SI		B7				0		360	Europe/Ljubljana	2014-04-22
6941195	Povir	Povir		45.70087	13.92699	S	RSTN	SI		B7				0		403	Europe/Ljubljana	2014-04-22
6941196	Rodik	Rodik		45.62706	13.97537	S	RSTN	SI		35				0		539	Europe/Ljubljana	2014-04-22
6941198	Prešnica	Presnica		45.5705	13.94103	S	RSTN	SI		35				0		504	Europe/Ljubljana	2014-04-22
6941199	Podgorje	Podgorje		45.53436	13.94305	S	RSTN	SI		50				0		493	Europe/Ljubljana	2014-04-22
6941200	Rakitovec	Rakitovec		45.46597	13.95537	S	RSTN	SI		50				0		499	Europe/Ljubljana	2014-04-22
6941201	Hrastovlje	Hrastovlje		45.5011	13.90927	S	RSTN	SI		50				0		204	Europe/Ljubljana	2014-04-22
6941202	Koper	Koper		45.53914	13.73855	S	RSTN	SI		50				0		2	Europe/Ljubljana	2014-04-22
6941203	Koper Tovorna	Koper Tovorna		45.55463	13.76587	S	RSTN	SI		50				0		6	Europe/Ljubljana	2014-04-22
6941204	Rižana	Rizana		45.54119	13.85797	S	RSTN	SI		50				0		59	Europe/Ljubljana	2014-04-22
6941205	Črnotiče	Crnotice		45.55201	13.89163	S	RSTN	SI		50				0		389	Europe/Ljubljana	2014-04-22
6941206	Gornje Ležeče	Gornje Lezece		45.66508	14.07113	S	RSTN	SI		19				0		503	Europe/Ljubljana	2014-04-22
6941207	Košana	Kosana		45.6705	14.10563	S	RSTN	SI		91				0		533	Europe/Ljubljana	2014-04-22
6941208	Košana nakladališče	Kosana nakladalisce		45.68163	14.13342	S	RSTN	SI		91				0		546	Europe/Ljubljana	2014-04-22
6941209	Ljubljana Vodmat	Ljubljana Vodmat		46.05603	14.52889	S	RSTN	SI		61				0		291	Europe/Ljubljana	2014-04-22
6941210	Ljubljana Moste	Ljubljana Moste		46.05869	14.5537	S	RSTN	SI		61				0		288	Europe/Ljubljana	2014-04-22
6941211	BTC City	BTC City		46.06317	14.54809	S	RSTN	SI		61				0		289	Europe/Ljubljana	2014-04-22
6941212	Ljubljana Zalog	Ljubljana Zalog		46.05962	14.61542	S	RSTN	SI		61				0		276	Europe/Ljubljana	2014-04-22
6941213	Ljubljana Brinje	Ljubljana Brinje		46.07624	14.50298	S	RSTN	SI		61				0		303	Europe/Ljubljana	2014-04-22
6941214	Ljubljana Brinje Industrijska	Ljubljana Brinje Industrijska		46.0818	14.50474	S	RSTN	SI		61				0		306	Europe/Ljubljana	2014-04-22
6941215	Ljubljana Ježica	Ljubljana Jezica		46.08984	14.50737	S	RSTN	SI		61				0		303	Europe/Ljubljana	2014-04-22
6941216	Ljubljana Črnuče	Ljubljana Crnuce		46.10103	14.52626	S	RSTN	SI		61				0		290	Europe/Ljubljana	2014-04-22
6941217	Trzin Industrijska Cona	Trzin Industrijska Cona		46.1191	14.55109	S	RSTN	SI		M8				0		295	Europe/Ljubljana	2014-04-22
6941218	Trzin Mlake	Trzin Mlake		46.12874	14.55989	S	RSTN	SI		M8				0		297	Europe/Ljubljana	2014-04-22
6941219	Trzin	Trzin		46.13284	14.56762	S	RSTN	SI		M8				0		297	Europe/Ljubljana	2014-04-22
6941220	Domžale	Domzale		46.13928	14.59239	S	RSTN	SI		G7				0		301	Europe/Ljubljana	2014-04-22
6941221	Rodica	Rodica		46.1491	14.59246	S	RSTN	SI		G7				0		306	Europe/Ljubljana	2014-04-22
6941222	Jarše-Mengeš	Jarse-Menges		46.16564	14.59394	S	RSTN	SI		G7				0		322	Europe/Ljubljana	2014-04-22
6941223	Homec pri Kamniku	Homec pri Kamniku		46.17986	14.59057	S	RSTN	SI		G7				0		336	Europe/Ljubljana	2014-04-22
6941224	Šmarca	Smarca		46.19314	14.58862	S	RSTN	SI		H6				0		347	Europe/Ljubljana	2014-04-22
6941225	Duplica-Bakovnik	Duplica-Bakovnik		46.20596	14.59431	S	RSTN	SI		H6				0		362	Europe/Ljubljana	2014-04-22
6941226	Kamnik	Kamnik		46.22078	14.60362	S	RSTN	SI		H6				0		375	Europe/Ljubljana	2014-04-22
6941227	Kamnik mesto	Kamnik mesto		46.22484	14.60926	S	RSTN	SI		H6				0		395	Europe/Ljubljana	2014-04-22
6941228	Kamnik Graben	Kamnik Graben		46.22867	14.60946	S	RSTN	SI		H6				0		386	Europe/Ljubljana	2014-04-22
6941229	Branik	Branik		45.856	13.78462	S	RSTN	SI		84				0		115	Europe/Ljubljana	2014-04-22
6941230	Steske	Steske		45.87624	13.75733	S	RSTN	SI		84				0		72	Europe/Ljubljana	2014-04-22
6941231	Dornberk	Dornberk		45.88592	13.73398	S	RSTN	SI		84				0		60	Europe/Ljubljana	2014-04-22
6941232	Batuje	Batuje		45.8874	13.76989	S	RSTN	SI		01				0		69	Europe/Ljubljana	2014-04-22
6941233	Kamnje	Kamnje		45.87693	13.8175	S	RSTN	SI		01				0		74	Europe/Ljubljana	2014-04-22
6941234	Dobravlje	Dobravlje		45.88257	13.84524	S	RSTN	SI		01				0		101	Europe/Ljubljana	2014-04-22
6941235	Cesta	Cesta		45.88689	13.86537	S	RSTN	SI		01				0		120	Europe/Ljubljana	2014-04-22
6941236	Ajdovščina	Ajdovscina		45.88589	13.89983	S	RSTN	SI		01				0		103	Europe/Ljubljana	2014-04-22
6941237	Kopriva	Kopriva		45.78484	13.83181	S	RSTN	SI		B7				0		266	Europe/Ljubljana	2014-04-22
6941238	Žalna	Zalna		45.93972	14.70745	S	RSTN	SI		32				0		335	Europe/Ljubljana	2014-04-22
6941239	Višnja Gora	Visnja Gora		45.95789	14.74228	S	RSTN	SI		39				0		358	Europe/Ljubljana	2014-04-22
6941240	Šentvid pri Stični	Sentvid pri Sticni		45.94094	14.85004	S	RSTN	SI		39				0		314	Europe/Ljubljana	2014-04-22
6941241	Gaber	Gaber		45.94059	14.90922	S	RSTN	SI		D4				0		301	Europe/Ljubljana	2014-04-22
6941242	Velika Loka	Velika Loka		45.93211	14.96958	S	RSTN	SI		D4				0		277	Europe/Ljubljana	2014-04-22
6941243	Trebnje Kamna Gora	Trebnje Kamna Gora		45.90614	15.02454	S	RSTN	SI		D4				0		266	Europe/Ljubljana	2014-04-22
6941244	Gomila	Gomila		45.93471	15.04503	S	RSTN	SI		D4				0		263	Europe/Ljubljana	2014-04-22
6941245	Mirna	Mirna		45.9493	15.06234	S	RSTN	SI		D4				0		247	Europe/Ljubljana	2014-04-22
6941246	Šentrupert	Sentrupert		45.95953	15.08768	S	RSTN	SI		P2				0		256	Europe/Ljubljana	2014-04-22
6941247	Mokronog	Mokronog		45.95797	15.12147	S	RSTN	SI		O7				0		247	Europe/Ljubljana	2014-04-22
6941248	Pijavice	Pijavice		45.9683	15.16334	S	RSTN	SI		B6				0		227	Europe/Ljubljana	2014-04-22
6941250	Tržišče	Trzisce		45.96657	15.19087	S	RSTN	SI		B6				0		232	Europe/Ljubljana	2014-04-22
6941251	Jelovec	Jelovec		45.98924	15.2398	S	RSTN	SI		B6				0		212	Europe/Ljubljana	2014-04-22
6941252	Boštanj	Bostanj		46.00737	15.29009	S	RSTN	SI		B6				0		178	Europe/Ljubljana	2014-04-22
6941253	Sevnica	Sevnica		46.00957	15.30121	S	RSTN	SI		B6				0		180	Europe/Ljubljana	2014-04-22
6941254	Ponikve na dolenjskem	Ponikve na dolenjskem		45.89765	15.04275	S	RSTN	SI		D4				0		266	Europe/Ljubljana	2014-04-22
6941255	Novo mesto	Novo mesto		45.81096	15.1559	S	RSTN	SI		J7				0		177	Europe/Ljubljana	2014-04-22
6941256	Novo mesto tovorna Revoz	Novo mesto tovorna Revoz		45.79386	15.1716	S	RSTN	SI		J7				0		194	Europe/Ljubljana	2014-04-22
6941258	Uršna sela	Ursna sela		45.71451	15.12757	S	RSTN	SI		J7				0		328	Europe/Ljubljana	2014-04-22
6941262	Semič	Semic		45.6431	15.16154	S	RSTN	SI		B1				0		324	Europe/Ljubljana	2014-04-22
6941263	Otovec tovorna	Otovec tovorna		45.5903	15.16191	S	RSTN	SI		17				0		197	Europe/Ljubljana	2014-04-22
6941270	Laze	Laze		46.08808	14.6876	S	RSTN	SI		22				0		263	Europe/Ljubljana	2014-04-22
6941271	Jevnica	Jevnica		46.08416	14.73657	S	RSTN	SI		I5				0		257	Europe/Ljubljana	2014-04-22
6941272	Kresnice	Kresnice		46.10306	14.79133	S	RSTN	SI		I5				0		254	Europe/Ljubljana	2014-04-22
6941273	Litija	Litija		46.05804	14.82515	S	RSTN	SI		I5				0		239	Europe/Ljubljana	2014-04-22
6941274	Sava	Sava		46.08889	14.89907	S	RSTN	SI		I5				0		237	Europe/Ljubljana	2014-04-22
6941275	Zagorje	Zagorje		46.12079	14.99104	S	RSTN	SI		E7				0		225	Europe/Ljubljana	2014-04-22
6941276	Trbovlje	Trbovlje		46.12632	15.03676	S	RSTN	SI		D3				0		223	Europe/Ljubljana	2014-04-22
6941277	Hrastnik	Hrastnik		46.12266	15.09339	S	RSTN	SI		34				0		203	Europe/Ljubljana	2014-04-22
6941278	Zidani Most	Zidani Most		46.08554	15.17042	S	RSTN	SI		57				0		228	Europe/Ljubljana	2014-04-22
6941279	Radeče	Radece		46.06454	15.19201	S	RSTN	SI		99				0		195	Europe/Ljubljana	2014-04-22
6941280	Loka	Loka		46.05355	15.20555	S	RSTN	SI		B6				0		194	Europe/Ljubljana	2014-04-22
6941281	Breg	Breg		46.04172	15.23563	S	RSTN	SI		B6				0		190	Europe/Ljubljana	2014-04-22
6941282	Blanca	Blanca		45.9896	15.39558	S	RSTN	SI		B6				0		171	Europe/Ljubljana	2014-04-22
6941283	Brestanica	Brestanica		45.98772	15.46946	S	RSTN	SI		54				0		161	Europe/Ljubljana	2014-04-22
6941284	Zidani Most tovorna	Zidani Most tovorna		46.08326	15.17323	S	RSTN	SI		57				0		203	Europe/Ljubljana	2014-04-22
6941285	Rimske toplice	Rimske toplice		46.12346	15.20295	S	RSTN	SI		57				0		212	Europe/Ljubljana	2014-04-22
6941286	Straža	Straza		45.78518	15.07655	S	RSTN	SI		P5				0		170	Europe/Ljubljana	2014-04-22
6941287	Laško	Lasko		46.15439	15.23237	S	RSTN	SI		57				0		220	Europe/Ljubljana	2014-04-22
6941288	Celje	Celje		46.22851	15.26799	S	RSTN	SI		11				0		240	Europe/Ljubljana	2014-04-22
6941289	Celje Lava	Celje Lava		46.23676	15.25542	S	RSTN	SI		11				0		237	Europe/Ljubljana	2014-04-22
6941290	Petrovče	Petrovce		46.24601	15.1898	S	RSTN	SI		N5				0		249	Europe/Ljubljana	2014-04-22
6941291	Žalec	Zalec		46.2495	15.16633	S	RSTN	SI		N5				0		253	Europe/Ljubljana	2014-04-22
6941292	Šempeter v Savinjski dolini	Sempeter v Savinjski dolini		46.26056	15.11247	S	RSTN	SI		N5				0		273	Europe/Ljubljana	2020-01-13
6941293	Polzela	Polzela		46.28261	15.06631	S	RSTN	SI		K3				0		287	Europe/Ljubljana	2014-04-22
6941294	Šmartno ob Paki	Smartno ob Paki		46.32801	15.03779	S	RSTN	SI		C6				0		312	Europe/Ljubljana	2014-04-22
6941295	Paška vas	Paska vas		46.34151	15.01981	S	RSTN	SI		C6				0		320	Europe/Ljubljana	2014-04-22
6941296	Florjan	Florjan		46.38118	15.03007	S	RSTN	SI		C7				0		367	Europe/Ljubljana	2014-04-22
6941297	Šoštanj	Sostanj		46.37671	15.04962	S	RSTN	SI		C7				0		356	Europe/Ljubljana	2014-04-22
6941298	Velenje Pesje	Velenje Pesje		46.36808	15.08125	S	RSTN	SI		D7				0		370	Europe/Ljubljana	2014-04-22
6941299	Velenje	Velenje		46.36341	15.10421	S	RSTN	SI		D7				0		386	Europe/Ljubljana	2014-04-22
6941300	Štore	Store		46.22156	15.32207	S	RSTN	SI		C9				0		250	Europe/Ljubljana	2014-04-22
6941301	Šentjur	Sentjur		46.2131	15.39622	S	RSTN	SI		L7				0		257	Europe/Ljubljana	2014-04-22
6941302	Grobelno	Grobelno		46.21292	15.43965	S	RSTN	SI		L7				0		262	Europe/Ljubljana	2014-04-22
6941303	Ponikva	Ponikva		46.24822	15.43086	S	RSTN	SI		L7				0		277	Europe/Ljubljana	2014-04-22
6941304	Ostrožno	Ostrozno		46.26367	15.47375	S	RSTN	SI		L7				0		294	Europe/Ljubljana	2014-04-22
6941305	Dolga Gora	Dolga Gora		46.27751	15.4981	S	RSTN	SI		L7				0		307	Europe/Ljubljana	2014-04-22
6941306	Poljčane	Poljcane		46.31344	15.57665	S	RSTN	SI		O8				0		264	Europe/Ljubljana	2014-04-22
6941307	Slovenska Bistrica	Slovenska Bistrica		46.36334	15.59793	S	RSTN	SI		L8				0		254	Europe/Ljubljana	2014-04-22
6941308	Pragersko	Pragersko		46.39547	15.66208	S	RSTN	SI		L8				0		249	Europe/Ljubljana	2014-04-22
6941309	Rače	Race		46.45461	15.66389	S	RSTN	SI		98				0		271	Europe/Ljubljana	2014-04-22
6941310	Orehova vas	Orehova vas		46.47274	15.66353	S	RSTN	SI		H1				0		271	Europe/Ljubljana	2014-04-22
6941311	Maribor Tezno	Maribor Tezno		46.53867	15.65135	S	RSTN	SI		J2				0		274	Europe/Ljubljana	2014-04-22
6941312	Maribor Railway Station	Maribor Railway Station	Gare de Maribor,Maribor Railway Station	46.56196	15.65766	S	RSTN	SI		J2				0		271	Europe/Ljubljana	2016-04-09
6941313	Pesnica	Pesnica		46.60983	15.68032	S	RSTN	SI		89				0		258	Europe/Ljubljana	2014-04-22
6941314	Cirknica	Cirknica		46.64154	15.66459	S	RSTN	SI		B3				0		267	Europe/Ljubljana	2014-04-22
6941315	Šentilj	Sentilj		46.67424	15.65796	S	RSTN	SI		B3				0		287	Europe/Ljubljana	2014-04-22
6941316	Šentilj meja	Sentilj meja		46.68852	15.64393	S	RSTN	SI		B3				0		277	Europe/Ljubljana	2014-04-22
6941317	Maribor Tabor	Maribor Tabor		46.55159	15.64614	S	RSTN	SI		J2				0		279	Europe/Ljubljana	2014-04-22
6941318	Maribor Studenci	Maribor Studenci		46.55429	15.63457	S	RSTN	SI		J2				0		280	Europe/Ljubljana	2014-04-22
6941319	Maribor Sokolska	Maribor Sokolska		46.55662	15.62385	S	RSTN	SI		J2				0		280	Europe/Ljubljana	2014-04-22
6941320	Marles	Marles		46.55886	15.59709	S	RSTN	SI		J2				0		286	Europe/Ljubljana	2014-04-22
6941321	Limbuš	Limbus		46.55889	15.58318	S	RSTN	SI		J2				0		289	Europe/Ljubljana	2014-04-22
6941322	Bistrica ob Dravi	Bistrica ob Dravi		46.55764	15.55426	S	RSTN	SI		L3				0		290	Europe/Ljubljana	2014-04-22
6941323	Ruše tovarna	Ruse tovarna		46.54491	15.51457	S	RSTN	SI		L3				0		299	Europe/Ljubljana	2014-04-22
6941324	Ruše	Ruse		46.54084	15.50387	S	RSTN	SI		L3				0		295	Europe/Ljubljana	2014-04-22
6941325	Fala	Fala		46.5481	15.45146	S	RSTN	SI		L3				0		296	Europe/Ljubljana	2014-04-22
6941326	Ožbalt	Ozbalt		46.57491	15.40657	S	RSTN	SI		I8				0		302	Europe/Ljubljana	2014-04-22
6941327	Podvelka	Podvelka		46.59047	15.33058	S	RSTN	SI		K2				0		302	Europe/Ljubljana	2014-04-22
6941328	Vuhred elektrarna	Vuhred elektrarna		46.58644	15.27977	S	RSTN	SI		K2				0		316	Europe/Ljubljana	2014-04-22
6941329	Vuhred	Vuhred		46.59654	15.23593	S	RSTN	SI		A2				0		321	Europe/Ljubljana	2014-04-22
6941330	Sveti Vid	Sveti Vid		46.6039	15.19497	S	RSTN	SI		E6				0		331	Europe/Ljubljana	2014-04-22
6941331	Vuzenica	Vuzenica		46.59376	15.15841	S	RSTN	SI		E6				0		330	Europe/Ljubljana	2014-04-22
6941332	Trbonjsko jezero	Trbonjsko jezero		46.59386	15.12603	S	RSTN	SI		25				0		337	Europe/Ljubljana	2014-04-22
6941333	Trbonje	Trbonje		46.6053	15.11086	S	RSTN	SI		25				0		346	Europe/Ljubljana	2014-04-22
6941334	Sv. Danijel	Sv. Danijel		46.60315	15.06507	S	RSTN	SI		25				0		342	Europe/Ljubljana	2014-04-22
6941335	Dravograd	Dravograd		46.58706	15.02685	S	RSTN	SI		25				0		349	Europe/Ljubljana	2014-04-22
6941336	Podklanc	Podklanc		46.56783	15.01108	S	RSTN	SI		25				0		348	Europe/Ljubljana	2014-04-22
6941337	Dobrije	Dobrije		46.55045	14.98638	S	RSTN	SI		K8				0		373	Europe/Ljubljana	2014-04-22
6941338	Ravne na Koroškem	Ravne na Koroskem		46.547	14.96336	S	RSTN	SI		K8				0		386	Europe/Ljubljana	2014-04-22
6941339	Prevalje	Prevalje		46.54992	14.92171	S	RSTN	SI		K6				0		424	Europe/Ljubljana	2014-04-22
6941340	Otiški vrh	Otiski vrh		46.57317	15.03114	S	RSTN	SI		25				0		342	Europe/Ljubljana	2014-04-22
6941341	Šikole	Sikole		46.40096	15.69693	S	RSTN	SI		45				0		243	Europe/Ljubljana	2014-04-22
6941342	Cirkovce	Cirkovce		46.40097	15.72425	S	RSTN	SI		45				0		243	Europe/Ljubljana	2014-04-22
6941343	Kidričevo	Kidricevo		46.40066	15.8004	S	RSTN	SI		45				0		241	Europe/Ljubljana	2014-04-22
6941345	Ptuj	Ptuj		46.42224	15.87859	S	RSTN	SI		K7				0		222	Europe/Ljubljana	2014-04-22
6941346	Zamušani	Zamusani		46.41958	16.04796	S	RSTN	SI		87				0		204	Europe/Ljubljana	2014-04-22
6941347	Trgovišče	Trgovisce		46.41752	16.08218	S	RSTN	SI		87				0		200	Europe/Ljubljana	2014-04-22
6941348	Velika Nedelja	Velika Nedelja		46.41527	16.10506	S	RSTN	SI		87				0		198	Europe/Ljubljana	2014-04-22
6941349	Ormož	Ormoz		46.40326	16.15619	S	RSTN	SI		87				0		196	Europe/Ljubljana	2014-04-22
6941350	Frankovci	Frankovci		46.39491	16.19483	S	RSTN	SI		87				0		185	Europe/Ljubljana	2014-04-22
